interface_id,device_id,name,mac_address,status
41977,4198,eth0,b4:76:34:d7:72:4c,down
41978,4198,eth0,d0:4c:90:f2:08:0d,up
41979,4198,eth2,60:27:73:86:08:c0,down
41980,4198,eth3,cc:9a:5a:ee:47:83,down
41981,4199,eth1,0e:03:fd:49:d6:2b,up
41982,4199,eth3,28:99:c8:6b:fa:f3,unknown
41983,4199,eth0,3e:f7:25:be:97:f3,down
41984,4199,eth0,d4:16:2a:77:67:55,up
41985,4199,eth2,f0:d0:6a:e3:d7:76,down
41986,4199,eth1,d0:bb:b0:16:57:ec,down
41987,4199,eth1,a8:16:c7:f9:4d:e2,down
41988,4199,eth2,dc:40:61:28:27:7f,up
41989,4199,eth2,06:2e:74:aa:2c:b1,down
41990,4199,eth1,38:fe:77:0a:8b:1a,up
41991,4200,eth1,32:68:f1:a6:53:e5,up
41992,4200,eth1,ac:a6:0a:01:bc:72,up
41993,4200,eth1,d0:0b:02:34:3a:b6,down
41994,4200,eth1,16:e8:f6:e9:12:0f,up
41995,4200,eth3,16:0f:f0:60:0c:21,down
41996,4200,eth0,4c:e4:72:ed:19:97,down
41997,4200,eth2,92:41:f1:5d:1d:9a,down
41998,4200,eth2,02:58:fe:9d:be:be,down
41999,4200,eth0,64:c8:e5:a0:2b:4f,down
42000,4200,eth0,54:ca:ac:e5:62:7b,unknown
42001,4201,eth2,38:63:9c:0a:65:b3,unknown
42002,4201,eth2,c4:92:00:cd:84:56,unknown
42003,4201,eth1,e4:e5:dc:23:d4:1f,down
42004,4201,eth2,d4:e0:42:be:c0:74,unknown
42005,4201,eth3,f4:26:73:16:a7:88,up
42006,4201,eth3,ce:4c:c8:44:86:a2,down
42007,4201,eth0,04:94:3d:f8:3a:34,down
42008,4201,eth2,bc:40:d0:44:e6:d4,unknown
42009,4201,eth1,be:0e:5c:0e:cf:24,unknown
42010,4201,eth3,9c:e4:72:41:0f:40,down
42011,4202,eth0,fa:ce:b2:47:c3:b6,unknown
42012,4202,eth3,2a:1d:b3:a3:57:fb,down
42013,4202,eth2,0c:4a:a1:e6:69:8a,up
42014,4202,eth0,96:e2:8b:b8:b5:30,up
42015,4202,eth1,16:d6:7b:de:61:ce,up
42016,4202,eth0,b6:14:0f:42:07:39,down
42017,4202,eth2,80:94:80:6c:29:bf,up
42018,4202,eth0,be:3b:fa:5d:fa:31,unknown
42019,4202,eth1,ca:05:28:de:63:52,unknown
42020,4202,eth0,9c:3c:b0:fd:3c:2f,up
42021,4203,eth0,92:39:b4:34:c9:e4,down
42022,4203,eth3,1c:af:b3:cf:2f:7d,unknown
42023,4203,eth1,b0:05:2a:b9:eb:e8,up
42024,4203,eth1,3a:55:67:14:d0:24,unknown
42025,4203,eth2,d6:e3:cf:c2:e6:7c,down
42026,4203,eth0,74:97:a2:e0:e8:17,down
42027,4203,eth3,c2:66:34:77:9b:2e,down
42028,4203,eth2,2c:36:89:2e:1c:b8,down
42029,4203,eth3,c0:20:1e:e7:98:75,down
42030,4203,eth2,b4:00:b4:bc:50:9a,up
42031,4204,eth1,6e:96:fe:b1:9d:da,unknown
42032,4204,eth0,2e:1c:64:c1:69:55,unknown
42033,4204,eth0,02:fd:30:04:73:3b,unknown
42034,4204,eth0,d4:18:fc:0d:05:cb,down
42035,4204,eth1,e0:e5:ee:fb:1a:b5,unknown
42036,4204,eth3,9e:8d:51:74:34:21,up
42037,4204,eth3,d2:2d:ee:15:5a:e7,down
42038,4204,eth0,00:56:2f:81:48:02,unknown
42039,4204,eth1,82:80:33:78:dc:60,down
42040,4204,eth3,dc:9a:f5:29:12:43,up
42041,4205,eth1,8a:ca:62:ea:b3:36,up
42042,4205,eth3,02:d1:f9:5b:7f:27,down
42043,4205,eth2,78:80:f6:7f:b6:eb,up
42044,4205,eth1,3e:8f:a7:e7:fa:9f,down
42045,4205,eth0,46:c1:00:ee:92:a8,up
42046,4205,eth1,52:d2:b9:77:bb:de,up
42047,4205,eth1,f8:53:75:20:59:a3,down
42048,4205,eth2,32:48:ce:45:49:53,down
42049,4205,eth0,06:a4:83:14:04:50,unknown
42050,4205,eth2,1e:bf:5c:5d:a4:d2,unknown
42051,4206,eth0,4c:41:38:89:87:27,down
42052,4206,eth0,d2:f8:5d:7d:38:dc,unknown
42053,4206,eth1,d0:70:96:e3:92:4d,up
42054,4206,eth2,9c:48:71:93:9c:b0,up
42055,4206,eth1,b8:62:c7:3f:2c:38,up
42056,4206,eth1,82:f2:47:53:63:59,up
42057,4206,eth3,18:c2:5c:e1:35:bc,unknown
42058,4206,eth0,36:2f:8b:18:f3:50,down
42059,4206,eth3,1c:b4:fb:7e:5b:54,unknown
42060,4206,eth0,96:be:e5:d3:75:9d,up
42061,4207,eth3,68:46:58:d8:11:7a,unknown
42062,4207,eth3,06:65:4c:40:2f:a2,unknown
42063,4207,eth1,48:42:df:49:b3:c9,down
42064,4207,eth0,ee:da:c0:ce:e4:ac,unknown
42065,4207,eth3,16:37:da:5a:a7:91,unknown
42066,4207,eth3,ee:d8:b5:d2:98:f5,up
42067,4207,eth0,8e:d3:71:c2:8d:b7,up
42068,4207,eth2,94:10:91:92:08:aa,unknown
42069,4207,eth0,d8:b1:55:41:e4:08,unknown
42070,4207,eth0,a6:0f:40:ea:49:bc,up
42071,4208,eth0,1c:da:ac:49:16:ec,up
42072,4208,eth2,12:7e:44:07:8e:5c,down
42073,4208,eth2,d2:81:92:6f:15:5a,down
42074,4208,eth3,94:e1:fa:e4:bc:51,down
42075,4208,eth0,34:64:9c:6d:43:dc,up
42076,4208,eth3,c2:92:c6:c5:97:64,down
42077,4208,eth2,34:84:5a:f7:1f:4f,unknown
42078,4208,eth1,48:89:2a:58:25:97,unknown
42079,4208,eth0,6a:c5:d6:6c:62:6e,down
42080,4208,eth1,2e:09:42:1e:dc:70,unknown
42081,4209,eth3,28:bd:56:bc:68:c4,unknown
42082,4209,eth3,fc:22:fa:d4:ae:7a,unknown
42083,4209,eth0,b8:ed:63:29:d2:34,unknown
42084,4209,eth0,0e:4c:81:40:9a:a7,down
42085,4209,eth0,5e:26:96:c3:5b:4c,down
42086,4209,eth2,92:74:f7:2a:8c:c9,unknown
42087,4209,eth1,c0:a4:90:a3:66:e1,unknown
42088,4209,eth3,46:ac:df:7d:34:6c,down
42089,4209,eth2,1a:97:48:d0:46:bb,up
42090,4209,eth2,c4:56:4c:9c:8a:1a,unknown
42091,4210,eth1,14:a2:3f:9d:d5:c3,down
42092,4210,eth2,64:52:cf:b9:84:fa,down
42093,4210,eth0,9a:21:23:5e:64:b9,unknown
42094,4210,eth3,ca:cc:ea:d6:eb:e0,up
42095,4210,eth3,24:98:b1:ad:30:de,down
42096,4210,eth1,dc:5b:ae:7c:b9:56,unknown
42097,4210,eth0,1e:54:06:7b:a9:2c,unknown
42098,4210,eth2,5e:91:04:40:e9:c8,up
42099,4210,eth3,4e:da:0e:b4:35:8d,down
42100,4210,eth1,14:6a:1d:b0:22:62,up
42101,4211,eth0,f0:b5:eb:0d:18:b5,unknown
42102,4211,eth1,e6:f9:33:4b:49:5e,up
42103,4211,eth0,12:0d:17:8d:54:c1,down
42104,4211,eth1,b0:7b:fa:37:f5:38,down
42105,4211,eth1,78:33:1a:a3:32:b7,up
42106,4211,eth2,a4:a6:81:c4:54:f4,up
42107,4211,eth0,9c:d6:b4:05:f0:0c,unknown
42108,4211,eth1,a2:3f:c6:0a:cc:8c,down
42109,4211,eth0,ae:94:bb:7e:ec:5c,unknown
42110,4211,eth0,98:e4:04:38:27:22,down
42111,4212,eth0,0a:8e:03:f5:de:42,down
42112,4212,eth1,56:eb:96:06:70:3b,down
42113,4212,eth3,80:eb:ba:be:51:08,down
42114,4212,eth2,98:dc:45:77:68:93,unknown
42115,4212,eth1,be:ca:79:e0:37:99,unknown
42116,4212,eth1,18:48:ce:1f:50:ed,up
42117,4212,eth2,4a:b8:c4:ee:bb:8d,down
42118,4212,eth2,8a:1f:3b:c3:0f:4f,unknown
42119,4212,eth0,30:a4:36:39:ac:34,unknown
42120,4212,eth3,6a:1c:fa:b3:1b:91,up
42121,4213,eth2,ac:e5:c6:9c:11:1d,up
42122,4213,eth3,44:d4:37:0d:a2:69,unknown
42123,4213,eth3,aa:65:70:75:97:14,down
42124,4213,eth1,8e:a5:a0:6a:f2:89,up
42125,4213,eth0,ca:f7:e8:c5:dc:39,unknown
42126,4213,eth0,48:03:0c:a4:82:4f,down
42127,4213,eth1,ec:7a:81:c3:c1:9a,down
42128,4213,eth1,9c:5e:e9:99:c1:6f,up
42129,4213,eth1,8e:91:b3:70:7e:f6,down
42130,4213,eth0,e4:3f:22:0b:e6:74,down
42131,4214,eth1,ce:a5:47:66:bc:71,down
42132,4214,eth2,12:51:77:95:fa:48,up
42133,4214,eth3,34:1e:72:77:12:4b,up
42134,4214,eth2,7c:10:50:a9:e9:ab,unknown
42135,4214,eth2,1e:62:ec:12:bf:ef,down
42136,4214,eth0,c2:e5:88:a0:0c:d9,down
42137,4214,eth2,f8:ba:34:0a:af:e3,unknown
42138,4214,eth3,74:f3:4c:7c:64:bb,up
42139,4214,eth0,90:82:6e:77:ee:6b,unknown
42140,4214,eth0,fa:d1:9e:db:2c:5d,unknown
42141,4215,eth3,1c:50:d1:a3:41:d6,unknown
42142,4215,eth3,82:5a:45:d4:cf:8d,up
42143,4215,eth2,f2:f2:27:32:ab:bb,unknown
42144,4215,eth2,10:bb:83:96:4b:5b,unknown
42145,4215,eth0,f6:12:ce:a3:48:2c,unknown
42146,4215,eth1,de:9d:f7:69:76:62,up
42147,4215,eth3,8a:a6:b8:35:7c:66,down
42148,4215,eth2,ec:18:0e:8f:c5:43,up
42149,4215,eth3,d4:1e:f8:44:ee:bc,up
42150,4215,eth3,88:90:ee:50:be:d6,up
42151,4216,eth3,36:f6:8f:70:e2:a7,down
42152,4216,eth3,c6:f2:86:fb:bb:15,up
42153,4216,eth1,b8:19:77:37:8b:4c,down
42154,4216,eth2,a2:fa:8e:f4:9c:ff,unknown
42155,4216,eth3,cc:2e:d2:b5:a5:4e,unknown
42156,4216,eth2,98:f8:03:bc:64:ab,unknown
42157,4216,eth3,6a:6b:c3:48:e8:eb,up
42158,4216,eth0,02:4a:b6:34:63:38,down
42159,4216,eth3,14:ff:23:00:f5:a5,down
42160,4216,eth2,a0:50:8f:0b:6f:a5,unknown
42161,4217,eth1,9e:1c:0f:40:c9:46,unknown
42162,4217,eth3,3c:10:9c:3e:e4:42,down
42163,4217,eth2,dc:7d:61:84:be:b0,unknown
42164,4217,eth3,bc:f4:43:37:15:1d,down
42165,4217,eth1,f0:7f:cb:2a:47:44,unknown
42166,4217,eth2,98:bd:b9:b5:c3:b7,up
42167,4217,eth0,90:0f:8c:f9:e8:fa,up
42168,4217,eth1,a2:0e:df:95:02:88,down
42169,4217,eth1,c6:ca:58:23:8a:dd,up
42170,4217,eth2,62:ba:73:c5:a3:5f,up
42171,4218,eth1,ee:12:38:49:93:75,unknown
42172,4218,eth0,7e:8b:e3:ad:a5:6e,up
42173,4218,eth3,b6:7f:eb:09:87:d5,unknown
42174,4218,eth1,ae:bb:7b:a0:0b:d8,unknown
42175,4218,eth1,78:01:2f:c2:9e:ea,unknown
42176,4218,eth1,d6:45:5b:98:16:30,up
42177,4218,eth1,fa:db:25:81:09:1b,up
42178,4218,eth3,0c:c5:d8:68:cf:75,down
42179,4218,eth0,16:d6:0f:46:90:81,down
42180,4218,eth0,7c:67:c3:69:a9:0c,unknown
42181,4219,eth1,ac:88:7b:89:0c:76,unknown
42182,4219,eth3,a6:10:82:8e:fe:33,down
42183,4219,eth2,50:a1:b9:e4:be:a1,up
42184,4219,eth0,6a:d4:f1:46:f7:f6,down
42185,4219,eth1,8a:b4:83:49:10:fe,unknown
42186,4219,eth2,98:bf:c6:54:ee:47,unknown
42187,4219,eth0,b2:77:9c:67:7f:e7,unknown
42188,4219,eth2,10:53:30:18:b0:98,unknown
42189,4219,eth2,20:23:e5:d7:54:90,down
42190,4219,eth2,be:ae:e2:b7:bd:ce,down
42191,4220,eth0,10:95:dc:a7:99:5d,down
42192,4220,eth3,3e:11:05:1c:81:ca,up
42193,4220,eth3,b4:55:8a:31:8e:7d,down
42194,4220,eth1,f0:88:be:c7:e3:ea,unknown
42195,4220,eth1,f6:f1:be:80:b0:00,up
42196,4220,eth1,14:d2:18:2d:bf:b0,down
42197,4220,eth0,0e:7b:b2:83:8c:0d,down
42198,4220,eth1,24:39:3e:aa:3d:29,up
42199,4220,eth0,1e:05:28:45:1b:21,unknown
42200,4220,eth0,7a:f2:b9:9d:21:9c,unknown
42201,4221,eth3,fc:e5:64:04:8e:5f,unknown
42202,4221,eth0,4c:f2:42:ef:13:d4,unknown
42203,4221,eth0,42:14:7b:ce:e4:fe,up
42204,4221,eth2,fc:2b:62:c8:bf:fb,unknown
42205,4221,eth0,3a:33:0c:af:ac:80,unknown
42206,4221,eth2,ae:d8:e3:56:0a:ba,down
42207,4221,eth0,2a:b7:30:1c:90:9e,unknown
42208,4221,eth3,14:3b:d1:82:3d:e0,down
42209,4221,eth0,94:32:8f:d6:fe:6d,unknown
42210,4221,eth3,22:0c:6d:b9:0f:81,down
42211,4222,eth2,c8:89:5c:60:2b:dc,up
42212,4222,eth3,4a:3c:3d:75:13:1f,up
42213,4222,eth0,34:fe:79:3b:fb:fa,up
42214,4222,eth2,44:27:5c:c4:cf:ea,unknown
42215,4222,eth3,14:70:0e:ae:c9:d2,up
42216,4222,eth3,5a:54:e2:19:f7:5f,up
42217,4222,eth3,12:d5:09:58:04:d1,up
42218,4222,eth1,fc:2e:3b:10:1b:8c,up
42219,4222,eth3,b2:f2:40:1d:5d:2f,up
42220,4222,eth0,ae:23:49:16:41:fd,unknown
42221,4223,eth3,a6:65:a1:b7:36:2d,down
42222,4223,eth2,94:c7:ea:39:81:da,down
42223,4223,eth3,ea:4e:cf:98:c7:85,down
42224,4223,eth1,28:2d:6d:3e:a8:7a,unknown
42225,4223,eth2,4a:50:74:27:e3:b0,unknown
42226,4223,eth0,e8:51:cd:a1:ca:8c,up
42227,4223,eth0,2e:f1:0a:1d:73:b9,down
42228,4223,eth1,a8:0c:98:79:aa:68,down
42229,4223,eth1,5c:1c:5e:71:fd:db,up
42230,4223,eth0,f2:0f:87:44:61:81,up
42231,4224,eth3,1e:4f:ce:35:3e:ef,up
42232,4224,eth0,bc:d9:60:c2:c8:f8,up
42233,4224,eth2,4c:14:a7:a9:af:04,unknown
42234,4224,eth3,88:59:c6:da:f0:d6,up
42235,4224,eth1,98:66:a0:a7:c9:af,unknown
42236,4224,eth0,a2:3b:11:17:70:b2,unknown
42237,4224,eth0,dc:fa:7f:a7:d2:19,unknown
42238,4224,eth3,be:1f:8f:b4:9a:ff,unknown
42239,4224,eth0,d8:31:dc:d9:ee:79,down
42240,4224,eth1,9c:11:61:bf:4f:67,down
42241,4225,eth1,e0:b0:1c:79:b1:12,up
42242,4225,eth0,22:2c:50:e2:7c:52,up
42243,4225,eth1,e2:3e:b6:78:17:27,up
42244,4225,eth0,e6:1c:dc:61:50:6e,up
42245,4225,eth2,e6:1a:f9:d1:31:da,up
42246,4225,eth0,d4:a3:3f:3b:ed:7b,up
42247,4225,eth0,8a:98:1c:52:31:c7,up
42248,4225,eth1,d6:07:32:b3:76:7b,up
42249,4225,eth1,b6:37:ec:05:c9:94,up
42250,4225,eth0,fc:52:ad:6e:fa:56,down
42251,4226,eth3,56:30:ac:e4:f2:75,down
42252,4226,eth0,9e:38:ee:30:a8:df,unknown
42253,4226,eth3,02:aa:4d:00:22:a4,down
42254,4226,eth2,4e:1a:10:d3:a6:96,up
42255,4226,eth1,c8:2e:b7:10:32:7c,unknown
42256,4226,eth3,b4:de:e6:bd:12:3d,up
42257,4226,eth1,22:2f:aa:a4:da:7f,down
42258,4226,eth3,42:58:93:d2:22:56,unknown
42259,4226,eth2,1a:26:d3:ac:2c:ae,unknown
42260,4226,eth0,74:b1:b1:1a:35:37,unknown
42261,4227,eth1,88:86:3a:a3:11:54,unknown
42262,4227,eth3,1e:33:21:bd:1f:72,down
42263,4227,eth3,7c:6c:27:5a:65:e3,up
42264,4227,eth3,90:84:5e:f5:62:f8,up
42265,4227,eth0,b8:3b:b1:2d:e7:47,unknown
42266,4227,eth0,5a:d3:37:07:6a:f9,up
42267,4227,eth2,70:e5:b2:31:2a:61,down
42268,4227,eth3,14:67:47:f7:65:5c,down
42269,4227,eth0,38:e3:4c:d6:10:99,up
42270,4227,eth0,b2:fb:35:41:07:52,down
42271,4228,eth1,a8:43:4b:e2:ce:d7,unknown
42272,4228,eth2,d4:51:40:0d:d2:27,up
42273,4228,eth1,ba:51:72:2d:f6:6d,down
42274,4228,eth0,28:80:45:bf:56:0b,down
42275,4228,eth2,c4:58:d6:5e:b4:a7,down
42276,4228,eth1,14:06:0a:e6:1c:f6,down
42277,4228,eth3,1a:57:50:33:97:74,down
42278,4228,eth3,28:79:71:f2:bb:6e,down
42279,4228,eth1,d8:b5:fa:7c:59:34,unknown
42280,4228,eth0,f8:20:88:84:09:d7,unknown
42281,4229,eth2,0c:99:43:61:ee:04,up
42282,4229,eth1,64:e9:d9:20:4d:fa,unknown
42283,4229,eth1,40:2a:a2:38:9c:4f,up
42284,4229,eth0,a0:dd:bb:89:bd:0c,down
42285,4229,eth3,06:65:45:90:2c:52,unknown
42286,4229,eth0,80:24:17:50:65:31,down
42287,4229,eth1,82:b3:bf:2e:98:f9,up
42288,4229,eth1,bc:a0:0e:6f:a6:81,unknown
42289,4229,eth0,80:ab:f3:9f:e7:f4,up
42290,4229,eth1,c0:e1:75:78:65:5a,down
42291,4230,eth0,d8:f5:48:51:39:e1,unknown
42292,4230,eth0,14:37:fd:83:e8:74,up
42293,4230,eth0,68:91:01:5f:89:22,down
42294,4230,eth0,c6:1a:4b:c1:80:cf,up
42295,4230,eth0,16:4f:9f:e4:30:87,up
42296,4230,eth0,52:7d:41:85:b7:d3,down
42297,4230,eth2,da:27:5d:cd:66:b8,unknown
42298,4230,eth3,0c:41:de:19:94:75,down
42299,4230,eth3,cc:14:c7:78:0b:bc,unknown
42300,4230,eth2,46:3b:4e:d2:5c:10,up
42301,4231,eth3,e8:38:c3:d7:5d:32,unknown
42302,4231,eth1,28:c3:ef:54:87:da,unknown
42303,4231,eth1,5e:6d:9d:e5:06:b4,up
42304,4231,eth0,f2:96:50:a8:51:1c,down
42305,4231,eth2,5c:f7:a2:81:b6:01,down
42306,4231,eth3,12:e8:c6:f0:2c:5d,down
42307,4231,eth2,dc:5a:a6:93:73:71,down
42308,4231,eth0,c6:bf:a7:cb:0a:64,down
42309,4231,eth1,5e:fa:50:bf:42:40,down
42310,4231,eth0,84:da:56:3f:43:90,unknown
42311,4232,eth3,70:96:8c:6f:b6:e2,down
42312,4232,eth1,b8:6c:b5:d6:c7:ec,down
42313,4232,eth2,8a:52:e8:1d:4d:a4,down
42314,4232,eth1,26:b1:69:1d:cb:f5,up
42315,4232,eth1,88:68:19:7c:b9:e3,unknown
42316,4232,eth1,84:d2:1c:db:22:8a,down
42317,4232,eth1,6e:78:10:6b:fe:29,down
42318,4232,eth0,ca:cd:e2:32:ff:4a,unknown
42319,4232,eth0,76:58:e7:1e:1b:26,unknown
42320,4232,eth2,b8:9e:b9:37:3d:8e,down
42321,4233,eth1,04:58:3e:aa:f4:52,unknown
42322,4233,eth3,c2:b0:3f:66:b9:0e,unknown
42323,4233,eth2,5c:d7:64:10:30:7f,up
42324,4233,eth0,e4:f4:08:3b:b7:8e,unknown
42325,4233,eth1,c4:2e:7a:de:b8:5b,down
42326,4233,eth2,f4:e8:62:21:37:99,unknown
42327,4233,eth3,1c:41:60:59:b1:57,unknown
42328,4233,eth2,ca:5e:76:f7:f6:00,unknown
42329,4233,eth0,9e:43:35:c5:ac:46,down
42330,4233,eth3,12:9a:41:37:6b:31,down
42331,4234,eth2,d0:9e:44:df:a2:65,up
42332,4234,eth1,ce:e5:cc:e9:e4:44,up
42333,4234,eth2,80:7b:38:63:ba:10,up
42334,4234,eth1,00:73:a9:53:e3:c6,down
42335,4234,eth2,e0:59:b2:48:95:59,down
42336,4234,eth0,42:73:a8:04:89:75,unknown
42337,4234,eth3,82:76:20:1c:e9:ed,unknown
42338,4234,eth0,3a:a7:0b:0e:f5:21,unknown
42339,4234,eth1,50:a8:9f:58:23:c5,down
42340,4234,eth0,a4:38:94:fc:9b:56,down
42341,4235,eth1,9a:96:3a:c2:b6:a8,down
42342,4235,eth2,4a:90:06:6c:9e:3c,unknown
42343,4235,eth1,18:48:5b:f7:d3:48,unknown
42344,4235,eth1,66:cc:d7:23:61:b0,down
42345,4235,eth1,e0:39:8a:97:b1:3d,down
42346,4235,eth2,7e:4c:39:f7:cd:be,unknown
42347,4235,eth3,ac:7c:72:b9:18:a2,unknown
42348,4235,eth2,0a:bc:54:75:bb:0a,down
42349,4235,eth0,32:69:f2:86:8b:8a,unknown
42350,4235,eth3,9a:21:1d:56:3c:55,down
42351,4236,eth3,94:ff:c6:5e:06:8e,unknown
42352,4236,eth0,9e:27:5a:7c:09:c7,up
42353,4236,eth2,0e:43:0c:fd:5d:98,unknown
42354,4236,eth3,08:76:8a:2d:62:55,unknown
42355,4236,eth0,3e:81:1e:af:56:12,down
42356,4236,eth3,0c:05:dd:f1:0c:79,down
42357,4236,eth3,42:34:04:45:b0:7c,up
42358,4236,eth2,be:61:de:59:4c:ab,up
42359,4236,eth0,4a:4e:7f:ab:8b:1b,down
42360,4236,eth0,fa:c8:4f:4c:9b:20,down
42361,4237,eth3,7e:f5:49:79:7e:ba,unknown
42362,4237,eth3,18:30:8a:ba:a4:52,down
42363,4237,eth3,c6:89:72:33:75:a7,down
42364,4237,eth2,84:e5:bc:85:34:7a,unknown
42365,4237,eth3,7a:bb:ff:43:6b:4c,down
42366,4237,eth1,be:ba:78:fa:04:ac,unknown
42367,4237,eth2,80:98:0a:97:b7:01,up
42368,4237,eth3,48:0d:1b:57:6d:a4,down
42369,4237,eth3,a6:d1:66:e4:d8:05,unknown
42370,4237,eth3,ae:c4:db:e7:dc:a1,up
42371,4238,eth2,ec:b7:13:59:d3:7b,unknown
42372,4238,eth0,90:74:3e:bc:22:fa,unknown
42373,4238,eth1,de:7e:7e:6c:c6:92,unknown
42374,4238,eth1,54:44:48:86:f5:f2,unknown
42375,4238,eth1,04:87:9a:df:52:e0,unknown
42376,4238,eth1,f0:ba:a4:df:64:ef,up
42377,4238,eth1,a6:b2:ca:03:fe:48,down
42378,4238,eth0,90:c9:77:0c:63:a4,unknown
42379,4238,eth0,da:e2:50:35:53:5d,up
42380,4238,eth3,de:a6:6e:f1:9c:f3,down
42381,4239,eth0,24:bb:14:fb:a4:46,up
42382,4239,eth2,2c:fc:c4:76:ef:90,down
42383,4239,eth2,fa:98:c6:ab:10:f6,up
42384,4239,eth3,b4:07:d1:25:f0:de,down
42385,4239,eth2,00:88:63:f1:64:53,down
42386,4239,eth3,28:d3:e9:e9:04:46,unknown
42387,4239,eth0,8e:37:46:dd:27:72,up
42388,4239,eth3,28:c7:00:58:7f:b0,down
42389,4239,eth2,94:6a:b9:e1:66:98,down
42390,4239,eth0,28:70:e4:fc:4e:64,down
42391,4240,eth2,9e:f3:e5:65:5b:e5,down
42392,4240,eth0,ec:30:84:59:9d:74,unknown
42393,4240,eth3,2e:60:fb:ea:19:d7,down
42394,4240,eth3,bc:38:b3:1c:96:7f,unknown
42395,4240,eth0,2c:75:01:19:57:92,unknown
42396,4240,eth3,20:ee:37:73:f5:3f,up
42397,4240,eth1,e2:87:9b:0c:6d:31,up
42398,4240,eth0,82:cb:e6:c1:29:80,up
42399,4240,eth3,8e:c1:d5:83:34:f2,down
42400,4240,eth0,3e:39:2a:ac:0d:59,up
42401,4241,eth1,72:9b:c8:a6:11:2d,up
42402,4241,eth1,ca:6e:d8:5c:41:15,up
42403,4241,eth0,76:45:f6:20:35:78,down
42404,4241,eth1,68:0c:35:80:c8:42,down
42405,4241,eth2,f0:c5:30:a7:ab:aa,unknown
42406,4241,eth3,62:6e:09:5f:27:97,down
42407,4241,eth1,e8:d8:ee:07:12:1a,unknown
42408,4241,eth0,aa:cc:52:5f:f6:e4,down
42409,4241,eth1,62:1e:be:9d:76:67,up
42410,4241,eth0,dc:a3:ec:0c:69:a9,unknown
42411,4242,eth2,a6:be:04:58:b6:4d,down
42412,4242,eth0,4a:a7:fc:73:ff:8f,down
42413,4242,eth0,ae:b2:ce:3e:56:56,up
42414,4242,eth3,d2:87:d4:e9:59:b4,unknown
42415,4242,eth2,da:a4:d0:54:2a:58,up
42416,4242,eth2,58:aa:7f:3b:d9:ca,up
42417,4242,eth3,e2:f9:37:e9:fa:d5,down
42418,4242,eth1,2e:c7:57:73:30:e1,up
42419,4242,eth0,ee:de:b0:48:c2:16,up
42420,4242,eth1,ce:98:a1:a8:11:36,up
42421,4243,eth3,9c:d3:83:0f:7d:08,up
42422,4243,eth0,d0:d1:86:ad:c5:cb,up
42423,4243,eth2,70:20:d7:0b:52:e8,down
42424,4243,eth3,ae:67:99:6c:62:d5,down
42425,4243,eth1,92:f5:0f:0c:fa:90,up
42426,4243,eth0,a6:c9:c0:41:fc:f6,down
42427,4243,eth1,00:c5:e6:33:e8:8d,unknown
42428,4243,eth0,1c:7d:91:01:b8:bd,unknown
42429,4243,eth0,dc:7f:aa:93:11:1d,unknown
42430,4243,eth0,52:5b:e3:4d:7d:45,up
42431,4244,eth1,32:09:f0:33:1a:f0,down
42432,4244,eth1,52:1e:17:71:30:69,unknown
42433,4244,eth2,da:2c:34:cb:3d:02,unknown
42434,4244,eth3,7c:04:c7:db:9b:3a,up
42435,4244,eth1,00:65:3b:09:84:4d,up
42436,4244,eth3,78:00:85:36:0e:2e,down
42437,4244,eth3,e0:3d:bb:5f:5f:48,down
42438,4244,eth0,94:ca:c0:0d:48:13,down
42439,4244,eth3,d6:6f:f9:f3:b8:18,unknown
42440,4244,eth3,66:26:d4:45:0b:51,down
42441,4245,eth3,a2:32:b9:8e:1a:e3,down
42442,4245,eth1,b4:a3:ed:4b:9e:23,up
42443,4245,eth2,5a:c7:85:0c:96:3c,up
42444,4245,eth2,86:a0:ec:e6:83:17,down
42445,4245,eth2,56:73:2e:f7:26:5c,up
42446,4245,eth3,32:09:4d:b5:f5:5b,up
42447,4245,eth2,24:ad:f1:5a:48:4a,unknown
42448,4245,eth3,b4:cb:c2:b1:eb:b5,up
42449,4245,eth2,32:3c:fd:09:cd:91,unknown
42450,4245,eth1,14:df:fd:69:43:99,unknown
42451,4246,eth0,1e:62:2e:c6:04:2c,up
42452,4246,eth1,e2:22:db:5e:c9:37,up
42453,4246,eth3,bc:37:48:7d:ee:75,up
42454,4246,eth2,c0:f7:e2:5c:93:7a,up
42455,4246,eth1,b4:c6:54:40:9d:32,up
42456,4246,eth1,d6:a2:59:02:45:de,unknown
42457,4246,eth2,e8:c4:a1:5c:ec:0c,down
42458,4246,eth3,82:78:ef:ac:8f:3d,up
42459,4246,eth1,1a:c1:29:4c:4c:ea,down
42460,4246,eth1,c4:bf:11:37:a8:16,unknown
42461,4247,eth3,fa:de:0a:bf:c1:9f,up
42462,4247,eth3,a6:b8:b9:0e:a3:5d,up
42463,4247,eth3,f0:d5:6c:97:7b:7f,unknown
42464,4247,eth2,78:56:40:52:45:27,unknown
42465,4247,eth0,8e:fd:d8:fd:51:59,unknown
42466,4247,eth3,6c:ed:2c:ce:34:c5,up
42467,4247,eth2,2e:12:17:0c:a4:ea,up
42468,4247,eth3,ae:96:e9:ab:49:dd,up
42469,4247,eth2,cc:58:e6:88:54:28,down
42470,4247,eth1,f0:73:51:92:86:3a,up
42471,4248,eth3,4e:f0:7e:41:86:66,unknown
