device_id,device_ip,device_serial,device_manufacturer,asset_id,org_country,device_class_id,num_interfaces,num_events
4724,141.69.230.149,a5dc72a2-fece-4c4f-9c1d-e0d877de02da,Cline Group,191,Mexico,41,10,8
4725,184.11.139.233,9191ea90-c53b-4921-be2a-a622ccb59c2d,"Murray, Roberts and Moreno",36,UAE,35,10,4
4726,96.95.107.14,a0e1c1d5-b5dd-4ab8-827b-3e355ef2abd1,King LLC,9,New Zealand,7,10,12
4727,119.37.98.8,7280aaf7-ca3f-4c90-97a6-9889c13d0dfc,"Rios, Mcdonald and Moore",105,Nigeria,37,10,9
4728,24.177.178.152,8457ec28-6fca-437e-b8ca-ef78a05f8df9,"Cantu, James and Sanders",44,Canada,35,10,9
4729,35.135.56.93,1e94cdac-c27c-42c1-848c-9fdebadc2e7e,Wise-Chandler,97,Japan,29,10,7
4730,222.83.55.48,5f459db6-15a7-49ff-9cfc-eb21363eac9b,Anderson PLC,25,India,23,10,9
4731,220.137.24.205,07085c72-4579-49e0-9b05-1daeea1fa7bb,Lopez-Silva,164,South Africa,17,10,14
4732,13.230.42.121,91efc094-c924-4e1f-884e-ddaca5666845,Johnson PLC,152,South Africa,15,10,11
4733,187.246.181.250,ac294709-f188-4c74-b817-c0f894eaa2c7,Mendoza LLC,128,Chile,33,10,10
4734,208.191.29.42,7e8d1c7c-1604-4190-820f-4de5155d855b,Brown PLC,91,Australia,41,10,8
4735,19.227.251.228,7f5129b3-c52d-4db3-8426-295b3da653fd,"Butler, Walters and Galvan",39,Nigeria,20,10,9
4736,35.214.215.249,2547e14b-67a8-4a21-9502-f731cc119291,Downs PLC,125,Hong Kong,5,10,9
4737,110.244.48.36,0e156fd6-84c8-4ca7-857b-578deb1bbb56,Zamora PLC,164,South Africa,48,10,9
4738,217.4.133.5,edacaf4e-0ab9-4640-9853-d4784a9d5b49,Turner and Sons,176,Canada,42,10,10
4739,95.172.127.6,cfaf678e-6799-4565-87c2-717a460fc4ef,Smith LLC,9,New Zealand,50,10,12
4740,188.203.224.114,309b6207-1e80-4370-8768-c6bcec75fd8c,Potter Inc,182,Malaysia,48,10,8
4741,106.108.133.191,e6b53226-c8c5-44d4-9f83-8987f7c3269d,"Harrison, Park and Mcdonald",79,India,32,10,6
4742,91.3.81.163,cf3a499f-6252-4aac-bd96-98d0202c1bc4,"Briggs, Buckley and Harris",5,USA,3,10,6
4743,93.73.246.46,022ebacc-28a6-4964-872f-e43fd7f7e6bb,Hopkins and Sons,1,Germany,5,10,8
4744,130.54.71.118,db566fca-cb6d-49c1-ad5f-87156cc45e64,"Williams, Johnson and Wood",187,Australia,22,10,13
4745,68.171.174.254,7dbee0a7-2485-4309-a6a0-b76bce687136,Kelly Ltd,141,Thailand,39,10,11
4746,29.173.117.173,1b713278-67d8-4024-9c3b-882de0beeaec,"Lamb, Williams and Powell",76,Singapore,46,10,9
4747,160.89.224.251,f3c85881-26ef-409a-9e4f-e957c50a2e02,Williams and Sons,115,USA,47,10,7
4748,128.170.93.73,6f8ad669-96c4-4fd4-b608-b3bb1e454ffc,"Johnson, Thompson and Peterson",172,USA,18,10,13
4749,141.251.2.17,1ee1ad92-a4f2-4e2f-80b3-231d86e4b7e3,Miles Ltd,177,USA,50,10,4
4750,204.223.65.169,f814164b-b503-458e-b589-cda94449f8f3,Morgan LLC,184,Germany,26,10,10
4751,189.190.101.133,4259222e-8c7c-463d-9205-f656791bf91e,Torres-Mckinney,50,Canada,26,10,8
4752,5.171.112.198,2b761a04-7d94-4725-a5b4-207135ceb235,Banks and Sons,56,Netherlands,13,10,13
4753,178.255.197.22,88bf6931-3750-43a9-ad17-e492b8aae035,Baker-Turner,197,Kenya,46,10,8
4754,165.38.105.190,be19eae0-71fe-4bca-93b8-4116593a061a,"Smith, Moore and Vasquez",188,USA,18,10,3
4755,28.255.114.150,89e116e6-c9eb-4458-8e6d-d0453879c553,Harris-Evans,16,Iceland,30,10,9
4756,66.229.132.179,4fb43580-a109-4543-94ba-9ac5ecaa5133,Lopez-Hall,152,South Africa,9,10,15
4757,18.143.232.94,aa247628-d916-4c39-a0e8-5753061ed6d9,Guerra-Gomez,97,Japan,23,10,13
4758,109.237.62.58,5644378e-3e0d-4afe-8fa7-ed76d77071b4,"Howard, Lynch and Houston",33,USA,36,10,10
4759,183.37.135.172,16e919db-94cf-425d-b12c-3cfdec6b53b7,Wang Ltd,5,USA,46,10,8
4760,220.76.59.37,07a956ad-e97f-44f6-b44c-bb4406429d52,Smith-Miller,116,USA,24,10,9
4761,97.52.53.235,311b1f69-90d7-463c-98ad-849991f74a81,Rojas Group,122,Chile,44,10,12
4762,191.234.163.143,5698f339-a9e4-445c-a853-3daf5a48c427,Harris-Johnson,194,Mexico,18,10,8
4763,1.82.43.224,f353123e-6a99-4cc0-9c1d-f30fa0cc59be,Coleman-Jones,25,India,42,10,9
4764,5.217.79.222,b9039290-0903-41c1-81a0-d5496d5549df,Martinez and Sons,60,New Zealand,48,10,8
4765,193.243.244.99,46ad8710-fb6d-4086-bfa1-46e122ab9bc6,Jones Ltd,91,Australia,10,10,11
4766,39.89.176.46,8995ca1a-ce88-424c-afdf-63f41510499e,Thomas and Sons,57,New Zealand,29,10,13
4767,217.5.109.178,71fc1828-1de6-4559-b710-8bb9b4b69401,Schmidt-Jackson,134,UAE,47,10,10
4768,123.141.131.103,0fa14e7c-ed04-4594-a6a2-7c4efb92fb53,Rivera and Sons,98,Spain,21,10,10
4769,79.179.20.33,72338972-88fb-4338-ac76-c006054886f1,Jones-Mooney,81,United Kingdom,7,10,11
4770,25.55.172.162,d3fea179-370b-43f5-861e-40d4860130e9,Esparza Group,186,Hong Kong,37,10,18
4771,122.53.167.196,e409e783-da69-4b25-a1cd-aa16a9e1fcae,Love-Suarez,185,Hong Kong,41,10,6
4772,48.59.104.191,7e8a8eb5-0f86-4e88-8b1b-204e901e3d5b,"Crane, Hernandez and Gray",112,Switzerland,32,10,11
4773,6.221.39.198,d60e021b-cc81-49ab-807a-2a62314290d0,Frank Ltd,36,UAE,16,10,6
4774,8.53.226.132,7a65ea08-82da-4cc1-a918-d1474d8735c8,Jimenez-Gross,92,Australia,28,10,15
4775,171.47.206.194,0ac75a70-29bf-4d2d-ad25-f50eebecaf5c,Morales-Smith,151,Spain,43,10,10
4776,99.89.98.72,d6fb44e7-6fb6-4d21-bc98-e6263ad67561,James Group,9,New Zealand,27,10,6
4777,211.230.169.228,8da63a02-ccbc-494d-85fd-b695e09a3cdb,"Rasmussen, Callahan and Sanders",64,United Kingdom,41,10,13
4778,165.66.91.39,ef0200b1-f230-48c9-a3b7-294a11ced168,Harris PLC,149,Nigeria,3,10,11
4779,201.146.222.77,08e5053e-4645-47a1-8115-6f05c7dd4144,"Thomas, Phillips and Larson",194,Mexico,13,10,8
4780,93.91.141.6,a96c5583-96e1-4df4-bcec-232d19e9d80f,Meyer-Saunders,135,Germany,34,10,11
4781,36.141.187.203,bab92b10-b512-4cfd-8741-ea9600f8901f,"Downs, Lee and Drake",167,Saudi Arabia,17,10,11
4782,153.94.220.250,0e7b5152-b29f-49b4-b1f2-e59489b0388e,Bailey-Roman,141,Thailand,3,10,10
4783,19.52.174.189,8697071a-a56a-4f5e-803d-babbe6db8e51,Smith-Howard,159,USA,37,10,9
4784,148.83.42.193,f743f03c-a982-489b-bc48-732e8be13c94,Wright and Sons,55,Canada,44,10,16
4785,30.220.51.255,573b5e5d-4383-47fd-9cd4-9a9094479fcd,"Aguilar, Roberts and Williams",137,USA,23,10,8
4786,89.113.50.175,2ace466c-1c33-4666-bd62-23f2e3054312,Smith Group,120,USA,8,10,7
4787,143.35.17.155,975f57b4-2113-445f-b3a8-e8db549ce36b,Duarte-Jefferson,193,Canada,49,10,14
4788,74.1.29.37,572c7088-ce41-484e-8378-960caaaf77d3,"Nguyen, Mason and Carter",199,Japan,20,10,10
4789,141.19.244.52,6afd8e63-06c2-4447-a34a-5b989728330a,Nixon PLC,28,USA,26,10,6
4790,34.140.0.254,ed7d4384-d9c6-491b-8fd0-d9f391126ab9,Simmons-Jenkins,43,India,27,10,13
4791,65.179.61.7,7dbe8562-f102-4cb9-9a4a-fcbb1fa288fc,Jackson-Richmond,133,Singapore,5,10,10
4792,27.192.6.74,07551d66-3a29-4b71-b87e-0b6ed1d2ca64,"Alexander, Liu and Carter",166,India,30,10,13
4793,59.104.69.47,0808b37a-5ff3-480d-b314-e85e48979c56,Parker-Lee,41,Malaysia,30,10,8
4794,28.26.86.169,7beb750d-008d-47ff-b32f-82787bad4adc,"Thompson, Bell and Norris",60,New Zealand,35,10,8
4795,173.236.67.187,d5da5d83-c2a1-4a68-86ca-0a60d357cf70,Jones-Johnson,1,Germany,31,10,13
4796,205.66.154.12,e944daf0-7745-4de4-b9c5-29e8ed434bd2,Parker-Wheeler,148,Mexico,45,10,7
4797,133.180.232.92,323376d8-d9ec-4369-8d63-fa67d24d433e,Davis Ltd,87,Italy,21,10,9
4798,72.196.120.7,460ec120-2dc8-4a7a-b48e-c3d5b784831b,Kim LLC,2,Iceland,26,10,14
4799,50.41.110.23,8737e100-45d3-4eff-adfe-c31e1f51a789,Rodriguez-Carter,72,Chile,49,10,15
4800,91.43.88.16,ebd8001d-6dd6-45c8-9b15-e6220b46c09b,Carroll PLC,164,South Africa,28,10,16
4801,115.81.124.125,36c09fb2-def8-4567-8a30-630fe10a8b16,Pena-Mccarthy,109,Switzerland,22,10,10
4802,69.178.48.176,7fb245f3-6a81-46ba-adb9-46bbfb407f19,Meza PLC,181,USA,12,10,12
4803,71.188.103.137,021b24a8-173c-473f-942a-bb9fa200a0a0,"Bell, Stephenson and Byrd",79,India,45,10,9
4804,17.45.19.232,108cfadc-ceca-4406-aca2-c3f26bfff3da,Mack LLC,63,USA,36,10,10
4805,76.26.168.204,da547df9-6d15-42ac-b90e-ced63432f66d,Clark Ltd,122,Chile,31,10,12
4806,47.196.28.241,26b3d7a9-09ae-405c-b4ae-d37418b80d36,"Newman, Dudley and Dixon",187,Australia,8,10,9
4807,145.58.16.92,284bd72b-ec3c-45f4-a8da-f107c4bd1d6c,Doyle-Hoffman,104,Canada,18,10,8
4808,82.197.208.245,426ca5f0-b762-4f0a-9ed6-a0a742d7ebd5,Hodges Ltd,119,New Zealand,6,10,9
4809,138.86.35.86,5d17ecf8-c152-4c16-ae80-c20d03945eb9,Adams-Adams,169,USA,22,10,14
4810,162.193.108.117,5afb9c1b-e26d-4886-aff0-7aa1219226fe,Floyd PLC,12,Spain,49,10,10
4811,146.246.240.35,70f3d1a6-3f4f-41e5-8ae0-1d56d4778093,"Rose, Clark and Walton",127,France,20,10,12
4812,91.236.157.20,b9f15631-d488-4ca0-9e83-482bf92f7189,"Murray, Owens and Williams",29,Italy,15,10,5
4813,139.79.127.129,2a2fad44-f071-4ea3-b08e-930e8a275c45,Grimes Ltd,95,Malaysia,16,10,8
4814,165.147.173.33,8b7a3c21-b5a6-418d-a16b-1b8c2d8db0ef,Fitzgerald Ltd,131,Germany,4,10,9
4815,29.26.74.191,993a21af-3ec3-47d5-bdfc-c081c19d79a7,"Stephens, Best and Eaton",31,Saudi Arabia,42,10,10
4816,18.8.145.107,8d01e504-82eb-4789-9286-fa7323655a73,Compton Ltd,193,Canada,47,10,6
4817,33.219.162.79,f9924d2a-a71c-4950-8781-4f6c2bc9e1c2,Gross Ltd,150,UAE,30,10,13
4818,61.20.111.65,310a5b29-a917-43c4-994b-fbf2d1bd9afa,Romero Group,162,Malaysia,15,10,13
4819,5.111.186.137,a72c6cd2-e9fa-4389-b764-51a2a5c6a63b,Silva-Salazar,138,USA,22,10,11
4820,60.243.78.226,46053713-195f-4a0e-88ad-260c4597d68f,Hill-Jones,142,Canada,21,10,7
4821,45.33.223.44,4b99bc3e-92ba-41ab-a681-43dc42fe7f94,Campbell and Sons,90,USA,7,10,17
4822,99.172.26.229,6bd19dba-e13c-466d-a66a-11ddc104b1b5,Boyer Group,5,USA,35,10,10
4823,114.15.121.35,a1087900-df4e-46b2-9840-a1fd1e1a3cf5,Perez and Sons,65,Australia,27,10,1
4824,58.85.178.168,f4446b66-6c66-4172-b37d-5c2ab4a3670f,Lee PLC,127,France,5,10,11
4825,122.33.53.53,ded3d176-bd36-4149-b9dc-03f1f22af24f,"Hamilton, Lewis and Patrick",188,USA,21,10,15
4826,80.183.239.240,cf415e10-6875-4243-8f8d-b932f03a537f,Ortiz-Kennedy,179,Nigeria,50,10,13
4827,180.77.197.64,56cee9a7-7110-45f3-a601-4529f0a61cbc,Douglas Group,95,Malaysia,24,10,19
4828,186.162.203.125,aab203b3-45cc-4a3f-a86d-6b15597fb5e8,Rodriguez Group,198,USA,5,10,10
4829,33.100.150.124,24947de1-825e-48cd-8f6a-430415f94fb6,Harrington-Ortiz,55,Canada,11,10,14
4830,76.72.28.80,4875c58f-9c08-42c7-988e-793796f69d35,Cruz-Morgan,115,USA,20,10,7
4831,162.15.231.26,4869166c-afa6-47be-956c-c05a0b2f3989,Mejia-Miller,136,United Kingdom,8,10,9
4832,121.200.237.152,60c34221-f214-4d8d-81a2-7c2d81010afd,Garcia-Thomas,29,Italy,23,10,12
4833,109.0.117.85,752a009f-a6b7-468b-9043-cc7a1cd4bbd5,"Harrison, Kerr and Wilson",94,India,20,10,7
4834,198.17.51.230,d137b1c4-7a7f-4cd2-96f8-6277baa80812,"Davis, Davis and Lee",124,India,26,10,12
4835,51.244.75.250,9c56985d-1b94-4c9d-8424-79772929293d,Huynh-Keith,195,Canada,11,10,13
4836,41.167.100.120,9a05f42a-52d8-4674-88e7-1f20e24fc49d,Wong Group,63,USA,5,10,9
4837,181.174.3.76,78bc6f39-43c8-405d-b550-aa94e29564e3,Coffey-Frank,27,USA,49,10,12
4838,70.13.226.207,7f97e6dc-5799-4f87-9417-8ded372f9a05,Odom PLC,97,Japan,13,10,9
4839,195.39.23.170,e0f86485-9222-4af2-aaa7-d5a554d42ffd,Solomon-Madden,130,USA,43,10,6
4840,141.130.225.7,d6e116b2-e6e9-4adf-a12c-95fe647fde14,"Underwood, Rivera and Smith",82,Switzerland,31,10,15
4841,183.201.8.124,b717f669-a240-4c75-926e-91c442017c73,"Quinn, Griffith and Oconnell",67,New Zealand,36,10,8
4842,113.126.84.229,fc99a864-4ff1-4ef0-9131-baa6bb402648,Jacobson and Sons,99,Hong Kong,50,10,13
4843,109.186.233.156,5dcb2a36-2308-4dc3-b524-b015c913456c,Aguilar LLC,158,Israel,38,10,9
4844,186.87.102.179,3b4ed518-c06f-4fc7-80cd-b57998deab60,"Pitts, Gay and Garner",59,Sweden,31,10,9
4845,194.218.249.156,28e5c0dd-7232-4f68-8f58-4367012444a3,"Barnes, Lambert and Garcia",107,United Kingdom,2,10,10
4846,73.76.109.66,7cb48a06-c77b-4cd2-ba0a-b045d4839be1,"Cuevas, Henderson and Wright",166,India,48,10,9
4847,217.124.13.117,ee7f062c-a08f-4083-8b70-f2cbb5b22dde,Taylor-Williams,108,India,26,10,12
4848,100.55.24.125,da4373a9-b444-423b-ac55-8182d4602261,Montgomery-Butler,2,Iceland,44,10,12
4849,218.144.189.96,febc5b86-994a-4396-a73b-17b8928fcd6c,"Yates, Moore and Hodges",60,New Zealand,28,10,11
4850,161.129.22.139,34f42d36-5cbc-4737-8aa0-8a21deb0ea6e,"Rojas, Huang and Mills",197,Kenya,45,10,11
4851,52.78.86.138,49e052d2-be3e-421d-bf48-d27d8c1952a8,Thornton PLC,161,Germany,16,10,11
4852,126.182.60.7,897e02af-d0e0-4c78-9e37-374d691f750d,"Chambers, Romero and Floyd",27,USA,43,10,11
4853,207.42.43.53,08d727f3-5d8a-49b0-968e-fc618d2e0e41,Martinez-Russell,174,Germany,38,10,13
4854,93.28.185.13,7b7d4f2f-268f-4a22-990d-814fa7a716fe,"Fisher, Jones and Knight",173,Germany,3,10,11
4855,80.160.159.96,8d5c8b6f-f57a-4e84-8889-393b1728291b,Gonzalez-Myers,89,UAE,37,10,9
4856,75.126.44.213,202b43a0-924a-4c7e-89e4-6e5dee2b6db0,Gomez Ltd,102,Iceland,38,10,12
4857,105.145.248.197,345d64ba-6393-4172-be6e-2e6ba48eebc5,"Smith, Casey and Woods",101,Denmark,44,10,12
4858,101.109.255.147,5c5f06c5-8f55-4ba8-9f83-3bdba7af1f34,Sullivan-White,183,United Kingdom,40,10,7
4859,144.170.236.53,4d0ee996-47bc-4e06-afc7-7d5dab766dd3,Black PLC,91,Australia,16,10,9
4860,67.170.45.79,47f8aa91-ab00-4e88-9b48-2236cab32371,Powell Group,119,New Zealand,43,10,8
4861,89.176.255.167,b91f609a-2c6b-4dbd-aa1d-eec46766bf23,"Shaw, Haley and Cummings",6,Australia,17,10,7
4862,34.3.228.175,bb58418f-a7a3-4329-88de-afc8c66e1d28,"Martin, Rice and Alexander",137,USA,17,10,17
4863,95.151.17.189,f9db71b9-03c6-480a-b3bf-ea32203932fe,Shields-Steele,135,Germany,31,10,11
4864,217.62.250.137,436c10e3-41b2-4b08-b828-9c879f450fde,Mendez and Sons,106,USA,34,10,10
4865,53.1.19.20,4019f01c-6724-4b7a-afde-000f16063183,Oneill Inc,163,Canada,29,10,15
4866,186.87.250.41,026862a4-0e0d-4c5f-8ecc-91b865b1760e,"White, King and Thompson",142,Canada,40,10,12
4867,177.109.190.186,a2500755-cdcf-4a33-b5c5-4902ad92097d,"Mitchell, Peters and Smith",168,Kenya,31,10,12
4868,155.76.222.237,1ffc2459-a5b1-4131-a3a1-ff4f88dc732b,Cortez-Williamson,104,Canada,29,10,8
4869,61.29.234.129,34eaaa61-f878-4a3d-91e1-b5b47bf2279c,"Martin, Moon and Payne",113,USA,30,10,7
4870,21.11.31.147,84f58d7d-0e71-453a-ab9c-06e34fc61fcb,Byrd-Mercer,146,USA,20,10,9
4871,172.84.40.124,25edf95b-3642-42d0-be22-5a192d14e33c,Estes-Lewis,9,New Zealand,43,10,9
4872,72.95.28.29,d64c4797-d4a2-4df8-afc9-ccb9fc8d68af,Jackson PLC,107,United Kingdom,34,10,12
4873,166.206.239.131,6dcc22d0-9e01-4702-88db-58429415d47c,"Mcdonald, Johnson and Walker",152,South Africa,10,10,10
4874,51.143.135.228,9ee5154f-5628-4e47-9fa1-806e61626963,"Watson, Fitzgerald and Collins",57,New Zealand,15,10,10
4875,1.62.139.94,e5d81878-d5a7-4be7-b5ce-6d4a4f694772,"Ball, White and Arroyo",171,Australia,48,10,10
4876,21.104.154.87,55910c3d-d1f2-4d89-8311-ad21d5daa24e,Alexander Inc,153,South Africa,38,10,10
4877,194.85.120.95,ab64b724-8ece-4345-9381-11234a93f4ac,"Dean, Garrison and Winters",128,Chile,40,10,7
4878,24.239.14.190,d09b312b-036c-40a8-8d79-927b00c6af0e,Ruiz Ltd,88,United Kingdom,29,10,6
4879,94.250.112.69,cd01a253-4212-4a51-9590-8ede60142408,"Kelly, Lee and Perry",15,Malaysia,48,10,8
4880,120.36.233.231,fb8c79f4-2e60-4f41-908f-d99739308310,"Ford, Aguirre and Thomas",199,Japan,19,10,6
4881,81.106.183.182,910f0a33-1a09-48a4-904a-09fd94d000e5,King LLC,89,UAE,2,10,8
4882,197.197.99.45,043c804a-9a01-4134-80e3-53202225826b,Edwards-Rhodes,193,Canada,22,10,8
4883,153.175.175.73,af77dbd0-9029-4157-a524-50ca7608ff55,Quinn Ltd,114,South Africa,8,10,7
4884,135.91.246.126,b1511779-6f14-48dd-8788-48e7e4a791a1,Casey-Gonzalez,39,Nigeria,26,10,9
4885,116.232.40.69,30776964-a4e6-4f3f-a1fc-713a4c360d36,Miller and Sons,173,Germany,26,10,7
4886,191.23.218.27,b2d6131c-bb60-4f7f-a33b-becb6138de60,Gomez-Cox,173,Germany,30,10,9
4887,204.234.117.52,b0d719c0-8aee-4a57-b214-24652b7394d6,"Rodriguez, Hall and Yates",72,Chile,34,10,11
4888,83.58.237.200,ddf32ff3-c646-45c3-abb7-c607888c1f66,Edwards-Hawkins,185,Hong Kong,43,10,4
4889,151.236.77.220,bc484daa-13e8-4f4f-9a2e-72b444bfaaba,"Sosa, Brown and Park",75,Singapore,11,10,15
4890,201.255.78.203,ce4fa3a2-7e09-4c95-8342-1a0ef01331f6,"Carpenter, Murphy and Nunez",159,USA,25,10,9
4891,32.80.190.19,417cd6b0-bdf2-46b6-8d5b-a99e723d851b,Mitchell Ltd,163,Canada,11,10,20
4892,83.39.150.58,5b374680-3ed2-45b2-adfa-cdf567969a2b,"Sandoval, Harper and Mason",50,Canada,50,10,5
4893,87.109.233.212,4d102376-5c09-4a39-ad0d-5961037c355f,Stewart PLC,37,Ireland,35,10,9
4894,166.236.113.6,0a498788-80a0-4156-86b2-8a4cf72d0e9a,Sandoval LLC,181,USA,37,10,11
4895,49.53.134.119,a76d1748-bf93-42e1-a626-4f5767e5381f,"Hernandez, Stevenson and Oliver",156,South Korea,41,10,11
4896,188.84.11.26,cf6a422a-b10c-4371-8726-a8e18c2943be,"Banks, Perry and Burns",69,Nigeria,15,10,11
4897,30.15.174.59,0342d166-958f-40b4-a8f5-60a71fea9a88,Delgado PLC,167,Saudi Arabia,24,10,12
4898,202.209.246.21,2e235b7e-4346-4a3e-97dc-0207de9a9233,Freeman-Brown,76,Singapore,22,10,3
4899,115.119.25.91,21ae60a6-9a11-4776-b264-e7dd923fdb79,Ray-Lucero,18,UAE,49,10,6
4900,10.115.39.76,15ec8ebe-cb5d-46ca-8961-b21d4d8cb8da,"Moon, Taylor and Harrison",128,Chile,38,10,14
4901,89.218.59.188,f42339dd-9da9-495b-a1e1-ad7107368b7a,"Johnson, Rose and Cook",121,Malaysia,9,10,12
4902,154.96.22.103,613d0afe-a362-47f3-b389-d66075937875,Kelly Group,191,Mexico,39,10,13
4903,201.69.163.202,117e5fda-1923-4008-98a2-23ce6e1bc4c6,"Banks, Roberts and Macdonald",188,USA,14,10,15
4904,111.196.163.148,6e946cd7-2001-438d-be33-77da1509a245,"Hall, White and Jordan",49,Canada,6,10,10
4905,147.133.182.210,3684ef4a-1fe8-4e7d-ba39-9fa24ee4a219,Grant-Foster,3,Italy,35,10,14
4906,191.254.80.90,d27e4af1-caba-4ce1-9057-b3f1d53960a7,Andrews LLC,58,Australia,8,10,10
4907,114.188.216.78,bdfc5e22-f070-45cd-b440-df7b77226cec,Farrell LLC,15,Malaysia,40,10,11
4908,84.100.232.151,fbada3ac-c6b3-4a65-b359-a5a08d49addd,"Smith, Rice and Powers",119,New Zealand,29,10,9
4909,28.3.237.134,bf417f22-50e4-41c0-bf0c-ea7cec992a39,Garcia-Russell,111,South Korea,34,10,10
4910,19.210.212.35,5ce6c3de-64f3-4436-9caf-82671342117b,"Garcia, Strickland and Sanchez",36,UAE,11,10,11
4911,71.71.102.76,b40e2c82-deec-4276-a21a-c8829e91c08f,Jackson-Bryant,64,United Kingdom,8,10,9
4912,70.219.185.122,40a78010-27ab-4425-bdc8-6cbd51abeebf,"Dickerson, Johnson and Fuller",44,Canada,29,10,7
4913,93.141.47.196,4e73acaf-3f4a-4c98-bdf1-e67d6eb97276,Jones-Garcia,189,Norway,24,10,8
4914,31.139.11.106,b5faa999-02cd-473f-809b-841295512c7e,"Jarvis, Flores and Anderson",198,USA,15,10,16
4915,216.177.193.100,8bc1b7f6-ed8d-45f1-9c7d-90f041a5bf7c,Rodriguez PLC,182,Malaysia,8,10,11
4916,121.204.223.223,1e488de7-0193-4483-b507-d1e5923694eb,Ibarra Ltd,180,USA,40,10,13
4917,170.245.18.95,49671bab-4baf-4692-a69e-00378ccc05e4,Summers Inc,183,United Kingdom,38,10,12
4918,147.206.79.96,5822da27-b8bf-44ee-9321-cf6500d6618a,"Campbell, Wilson and Soto",63,USA,40,10,10
4919,105.238.55.30,1207927e-1c6a-4ef6-abe2-fc260507e604,Taylor Inc,117,USA,19,10,4
4920,137.163.27.121,f0af046b-9fc3-4d45-bc0a-6d65bb156419,"Smith, Patel and Stephens",46,Australia,49,10,13
4921,49.237.159.121,0ca68238-3756-4cf1-bb93-aa1ba3899e8e,Walker-Richards,184,Germany,15,10,6
4922,136.44.51.108,1ea1a3d4-4b7e-440b-a073-ce112b7b8d1b,Taylor and Sons,43,India,13,10,13
4923,125.11.36.214,3c2f296d-2429-4a65-b15f-cf767ddb7df3,Kent LLC,40,USA,1,10,8
4924,183.29.188.217,936d5e0e-c660-41be-871e-bb32151aa482,"Murillo, Vasquez and Lane",62,Australia,35,10,12
4925,116.176.251.174,5a302b90-1f65-4944-8a93-4f8a406d6708,Curtis-Rodriguez,63,USA,12,10,11
4926,215.88.198.207,9fa1a414-baa5-4ab8-a641-1ce0e389f107,Bates-Freeman,181,USA,17,10,11
4927,69.74.170.227,699cee45-abb3-4a17-b9e0-6170c137e9c1,"Roberts, Hicks and Mahoney",180,USA,26,10,7
4928,43.112.162.28,9bba40ef-1b45-47db-ab34-52292b84f185,Tanner-Porter,106,USA,35,10,4
4929,29.7.132.220,14720611-7835-4455-af9d-fc43867c1be8,Kelly Group,94,India,44,10,5
4930,181.209.101.170,0c77ad0d-380d-4975-bd97-f7b468189907,"Schmidt, Walker and Hendrix",75,Singapore,23,10,9
4931,211.214.173.247,a35470ff-dcc4-4bfc-b113-aea0b865ffe2,Moore-Orozco,176,Canada,41,10,10
4932,68.162.229.240,387c72de-74cc-49fe-84dd-195f04272e89,Johnson Inc,143,Belgium,37,10,8
4933,21.85.38.209,5df805ff-cda0-4b41-8495-95ecd9874f4d,Ramos PLC,171,Australia,39,10,6
4934,83.163.37.237,e2ee1668-bdc4-4eaf-a1b7-c17068465b5e,"Clarke, Mckinney and Gilbert",4,United Kingdom,27,10,10
4935,211.164.90.199,1a0aaf5e-6ad3-450d-85d1-b23e42dd77f4,Robinson LLC,176,Canada,26,10,7
4936,177.180.97.228,9ad1412a-7682-4646-966b-d21fadf1f481,Mora-Powers,118,France,15,10,8
4937,85.207.139.229,704d3cc6-a3f1-40a4-94ca-9f4872d83a18,Baker-Spencer,43,India,43,10,11
4938,50.64.186.91,06527f1e-a053-498e-a2e8-82e7449613e5,House Ltd,67,New Zealand,19,10,8
4939,83.233.95.29,eb5dc5ac-6fd8-4410-b665-ad7c87046d48,Preston-Norman,24,New Zealand,50,10,8
4940,86.241.147.53,2f05628c-b2f0-499e-871c-b7972394ee34,Osborne Group,5,USA,16,10,10
4941,148.229.85.216,2d3882a1-b2c5-4d38-bd27-925e4301fb40,"Carrillo, Rivera and Carter",30,South Korea,28,10,10
4942,87.22.32.195,f5a72078-6b82-425b-a296-d4642dc34dfe,Grimes and Sons,38,Spain,3,10,13
4943,56.120.229.143,0a525b55-f539-4145-bfd0-51d208c0b3eb,Daniels PLC,115,USA,12,10,14
4944,33.127.27.153,5307d681-a6c5-495e-b5c2-301500eec351,"Cochran, Goodwin and Lindsey",96,South Korea,34,10,9
4945,118.88.166.197,39eb1d05-e7af-4ed3-b55f-1c7f2b3d37af,"Fischer, Williams and Johnson",193,Canada,39,10,8
4946,193.0.163.167,20bb1be3-8a11-4023-bf4b-ecb1f3e4ac07,"Wilson, Foley and Gibbs",136,United Kingdom,24,10,6
4947,148.150.27.222,d820c805-a399-4fdc-9b17-c0f11bd285a2,"Williams, Watson and Franklin",115,USA,39,10,11
4948,159.125.70.90,e364f1e3-08ed-4016-879d-8411756cf061,"Taylor, King and Smith",171,Australia,18,10,8
4949,11.106.39.57,e657f33f-4799-41f9-9001-1f807dff6ee4,Greene-Brown,8,New Zealand,49,10,4
4950,49.186.52.68,0e9ae088-8c10-47fc-b90c-1cd1febc6e74,Vega and Sons,55,Canada,43,10,14
4951,77.129.137.26,dcad34ab-dbcf-4805-ada5-bf19cc7110d1,Wilson Inc,1,Germany,9,10,7
